AccountID,AccountNumber,CustomerID,BranchID,AccountType,Currency,AccountStatus,DateOpened,DateClosed,CurrentBalance
64649,5581549941,100042187,25,Savings,NGN,Active,2024-11-22,,343363979
64650,9544289530,100042187,25,Current,NGN,Closed,2023-08-21,2023-11-10,0
64651,6807747856,100042187,25,Domiciliary,USD,Active,2022-07-18,,2253500
64652,4123018025,100042188,2,Savings,NGN,Active,2024-04-19,,3794828
64653,4935534324,100042188,2,Current,NGN,Active,2024-12-29,,3459591
64654,4805683007,100042189,85,Savings,NGN,Dormant,2024-05-22,,630367
64655,9927536032,100042190,16,Savings,NGN,Dormant,2017-10-20,,759840
64656,7045343469,100042191,149,Savings,NGN,Active,2020-06-10,,748982
64657,6849087729,100042191,149,Current,NGN,Active,2019-11-03,,3235518
64658,6832651452,100042192,127,Savings,NGN,Active,2018-06-08,,619722
64659,3891824985,100042193,78,Savings,NGN,Active,2023-07-15,,533601
64660,4521102066,100042194,120,Savings,NGN,Active,2024-05-29,,4247634
64661,1651866514,100042194,120,Current,NGN,Active,2021-07-19,,2995398
64662,7682067039,100042195,56,Savings,NGN,Active,2024-01-24,,4251796
64663,9720565344,100042195,56,Current,NGN,Active,2024-05-15,,6084771
64664,4082839564,100042196,111,Savings,NGN,Active,2026-03-14,,5579327
64665,7012817084,100042196,111,Current,NGN,Dormant,2026-04-08,,22930190
64666,7356906844,100042196,111,Domiciliary,USD,Active,2026-06-24,,41169
64667,3971561220,100042197,85,Savings,NGN,Active,2026-04-11,,1707470
64668,3826916600,100042197,85,Current,NGN,Closed,2026-04-23,2026-06-09,0
64669,2106883316,100042198,3,Savings,NGN,Active,2025-11-27,,683622
64670,5571442676,100042199,141,Savings,NGN,Active,2026-03-20,,1255765
64671,6943187860,100042199,141,Current,NGN,Active,2025-10-18,,6815036
64672,3137348246,100042200,125,Savings,NGN,Active,2025-07-22,,1867333
64673,7009696591,100042200,125,Current,NGN,Active,2016-11-15,,1317263
64674,7355034032,100042201,142,Savings,NGN,Active,2022-10-24,,2677830
64675,7157270393,100042202,100,Savings,NGN,Active,2026-03-19,,1105339
64676,3070524944,100042203,47,Savings,NGN,Active,2026-06-11,,57665
64677,4141144388,100042203,47,Current,NGN,Active,2025-02-18,,2114437
64678,7825981078,100042204,22,Savings,NGN,Active,2025-12-23,,1308020
64679,6539479341,100042205,18,Savings,NGN,Closed,2020-11-24,2022-04-06,0
64680,3672283756,100042206,15,Savings,NGN,Active,2026-01-16,,1678390
64681,4890206770,100042206,15,Current,NGN,Active,2026-04-15,,1658673
64682,9523583240,100042207,23,Savings,NGN,Active,2019-01-23,,2129743
64683,7938631246,100042207,23,Current,NGN,Active,2023-11-30,,5762073
64684,9894025606,100042208,67,Savings,NGN,Active,2024-12-02,,3985408
64685,6675257461,100042208,67,Current,NGN,Active,2023-06-19,,7511578
64686,3869285702,100042209,92,Savings,NGN,Active,2024-09-16,,4324318
64687,8427641489,100042210,34,Savings,NGN,Active,2025-04-03,,1832759
64688,8909139288,100042210,34,Current,NGN,Active,2025-10-10,,378847
64689,1415061610,100042211,67,Savings,NGN,Active,2019-10-01,,9314234
64690,7283245792,100042212,37,Current,NGN,Active,2021-01-12,,30268329
64691,2207832883,100042213,94,Savings,NGN,Active,2023-01-27,,4279955
64692,8482117197,100042214,148,Savings,NGN,Active,2022-12-01,,1008957
64693,7526555696,100042215,93,Savings,NGN,Active,2024-08-26,,1816205
64694,2601518094,100042216,6,Savings,NGN,Active,2021-03-15,,5426830
64695,4527828990,100042216,6,Current,NGN,Active,2025-04-03,,7385818
64696,5833964785,100042217,57,Savings,NGN,Active,2024-09-07,,1893221
64697,7673265476,100042217,57,Current,NGN,Active,2022-08-22,,5874373
64698,6839562453,100042218,108,Savings,NGN,Dormant,2026-05-07,,234433
64699,4044609096,100042219,66,Savings,NGN,Active,2025-07-16,,1119804
64700,5406049459,100042220,142,Savings,NGN,Active,2025-07-04,,1514606
64701,2548345221,100042221,6,Savings,NGN,Active,2026-03-18,,1911634
64702,5164380416,100042222,32,Savings,NGN,Active,2020-01-31,,5529479
64703,8516120255,100042222,32,Current,NGN,Active,2022-12-27,,1654549
64704,7300816425,100042223,23,Savings,NGN,Active,2025-09-11,,1395647
64705,6473235827,100042224,107,Savings,NGN,Active,2026-05-02,,1929875
64706,7088992743,100042224,107,Current,NGN,Active,2026-05-06,,242571
64707,8730015280,100042225,63,Savings,NGN,Active,2020-06-10,,6648159
64708,4339992863,100042225,63,Current,NGN,Active,2026-05-16,,7304297
64709,2403255980,100042226,14,Savings,NGN,Active,2020-02-03,,5210448
64710,8543560907,100042227,31,Savings,NGN,Dormant,2020-11-29,,20474452
64711,9154314650,100042227,31,Current,NGN,Active,2023-08-29,,28689785
64712,2185855051,100042227,31,Domiciliary,USD,Active,2025-01-27,,111642
64713,8291251057,100042228,63,Savings,NGN,Active,2024-11-17,,2479470
64714,4214844732,100042229,150,Savings,NGN,Active,2025-10-17,,1175704
64715,2274358639,100042229,150,Current,NGN,Active,2025-12-04,,6678592
64716,2756961782,100042230,40,Current,NGN,Active,2024-03-31,,403240622
64717,2865425667,100042230,40,Domiciliary,USD,Dormant,2022-09-16,,223150
64718,8155019633,100042231,16,Savings,NGN,Active,2026-02-12,,1138064
64719,3108749330,100042232,59,Savings,NGN,Active,2022-05-18,,3356986
64720,2676850548,100042232,59,Current,NGN,Active,2021-06-03,,5029886
64721,3323465270,100042233,34,Savings,NGN,Active,2026-06-15,,36510
64722,4135893328,100042233,34,Current,NGN,Active,2026-05-09,,1039083
64723,2639649610,100042234,71,Savings,NGN,Active,2019-05-04,,6641745
64724,9079679850,100042235,55,Savings,NGN,Closed,2026-04-11,2026-06-02,0
64725,9544604003,100042236,93,Savings,NGN,Active,2026-06-10,,65620
64726,4570637551,100042237,135,Savings,NGN,Active,2025-05-11,,1279235
64727,1479046669,100042238,21,Savings,NGN,Dormant,2023-08-15,,25277239
64728,4543000112,100042238,21,Current,NGN,Active,2023-01-07,,96447702
64729,6345432511,100042238,21,Domiciliary,USD,Active,2021-02-22,,291684
64730,5430414257,100042239,118,Savings,NGN,Active,2026-05-05,,1369791
64731,4543544237,100042240,141,Savings,NGN,Active,2025-07-01,,736080
64732,4625092903,100042240,141,Current,NGN,Active,2026-06-21,,211045
64733,9954106841,100042241,42,Savings,NGN,Active,2026-06-07,,153931837
64734,7336557791,100042241,42,Current,NGN,Active,2026-02-20,,875324974
64735,2003137808,100042241,42,Domiciliary,EUR,Active,2026-01-22,,216246
64736,8915222131,100042242,11,Savings,NGN,Active,2026-05-01,,398641
64737,6280270127,100042242,11,Current,NGN,Active,2025-07-10,,2508081
64738,7420413996,100042243,118,Current,NGN,Active,2026-06-25,,17497050
64739,6084000070,100042244,95,Current,NGN,Active,2025-12-25,,31373955
64740,9195255976,100042245,22,Savings,NGN,Dormant,2025-04-13,,428737
64741,3569063181,100042245,22,Current,NGN,Active,2020-10-02,,3756828
64742,8810851468,100042246,51,Current,NGN,Active,2022-04-19,,44578211
64743,7300286967,100042247,73,Savings,NGN,Active,2022-07-09,,2538899
64744,2005464177,100042248,17,Savings,NGN,Active,2019-11-21,,4238609
64745,7359267701,100042249,97,Savings,NGN,Active,2026-01-12,,759469
64746,9758720392,100042249,97,Current,NGN,Active,2025-10-23,,3739022
64747,9397105971,100042250,93,Savings,NGN,Dormant,2025-03-30,,1010018
64748,7279632751,100042251,130,Current,NGN,Active,2025-05-30,,32286319
64749,1614230832,100042252,71,Savings,NGN,Active,2022-12-25,,3213537
64750,4161428402,100042252,71,Current,NGN,Active,2020-01-01,,157526
64751,9916067993,100042253,72,Savings,NGN,Active,2024-05-01,,32718130
64752,4482534994,100042253,72,Current,NGN,Active,2024-05-03,,125867968
64753,8194620156,100042253,72,Domiciliary,USD,Active,2024-07-19,,164832
64754,5656614387,100042254,80,Savings,NGN,Active,2023-01-07,,2780948
64755,7809132838,100042255,29,Savings,NGN,Active,2025-08-29,,629228
64756,1326882417,100042256,105,Savings,NGN,Active,2023-04-23,,4126029
64757,6844940764,100042257,88,Savings,NGN,Active,2026-05-25,,633955
64758,7048526815,100042258,121,Savings,NGN,Active,2022-05-10,,4420052
64759,7049454275,100042258,121,Current,NGN,Active,2018-01-10,,3265339
64760,5178374804,100042259,107,Savings,NGN,Active,2024-09-05,,656602
64761,5065136100,100042259,107,Current,NGN,Active,2025-01-06,,4323652
64762,6085133429,100042260,84,Savings,NGN,Active,2024-11-04,,2659547
64763,7055045057,100042261,17,Savings,NGN,Active,2026-05-20,,1219927
64764,3701977706,100042262,136,Savings,NGN,Dormant,2026-06-27,,26088
64765,9585456328,100042262,136,Current,NGN,Dormant,2026-06-14,,49595
64766,2183342131,100042263,41,Current,NGN,Active,2025-09-05,,2892144726
64767,8952947287,100042263,41,Domiciliary,USD,Active,2025-05-26,,1456723
64768,5003348839,100042264,144,Savings,NGN,Active,2026-03-18,,262200
64769,8734743407,100042265,46,Savings,NGN,Active,2025-10-03,,384933
64770,1166364604,100042265,46,Current,NGN,Active,2025-11-22,,1863342
64771,8223104842,100042266,15,Savings,NGN,Active,2024-12-01,,1510365
64772,6506343595,100042267,129,Savings,NGN,Active,2018-05-04,,1905445
64773,1905520813,100042268,113,Current,NGN,Active,2026-05-26,,26917279
64774,7117024215,100042269,111,Savings,NGN,Active,2026-06-16,,97874
64775,8797827799,100042269,111,Current,NGN,Active,2026-06-26,,260156
64776,7868905983,100042270,9,Savings,NGN,Active,2021-07-18,,2058733
64777,8822070366,100042270,9,Current,NGN,Closed,2020-10-06,2024-09-21,0
64778,8276972973,100042271,128,Savings,NGN,Active,2023-07-31,,4881659
64779,6668390698,100042271,128,Current,NGN,Active,2020-02-28,,5960307
64780,6324641158,100042272,76,Savings,NGN,Active,2024-10-22,,1277346
64781,2328321513,100042272,76,Current,NGN,Active,2024-07-26,,7331906
64782,2821782532,100042273,56,Current,NGN,Active,2022-05-26,,43759051
64783,8540935989,100042274,135,Savings,NGN,Active,2026-04-29,,513293
64784,5842756269,100042275,89,Savings,NGN,Active,2026-02-28,,116650207
64785,4921844786,100042275,89,Current,NGN,Active,2023-11-11,,625276659
64786,4005325801,100042275,89,Domiciliary,USD,Dormant,2024-07-21,,734118
64787,2514529732,100042276,14,Current,NGN,Active,2020-11-28,,11244940
64788,2622512650,100042277,63,Savings,NGN,Active,2024-11-08,,362961
64789,1608211767,100042278,83,Savings,NGN,Active,2025-10-07,,1938546
64790,6002569208,100042278,83,Current,NGN,Active,2022-01-08,,2960477
64791,4009546481,100042279,132,Current,NGN,Active,2025-10-05,,6474643
64792,7117069556,100042280,30,Savings,NGN,Active,2025-07-22,,1638998
64793,3318681693,100042281,112,Savings,NGN,Dormant,2026-04-09,,274318
64794,2574587047,100042282,114,Savings,NGN,Active,2020-03-27,,6882630
64795,8456007641,100042282,114,Current,NGN,Active,2025-10-06,,1497759
64796,5399071394,100042283,13,Current,NGN,Active,2025-02-23,,8220629
64797,7636078466,100042284,2,Savings,NGN,Active,2024-05-11,,4666745
64798,9135658985,100042284,2,Current,NGN,Active,2020-04-22,,7398885
64799,5616217288,100042285,73,Savings,NGN,Active,2026-01-22,,1678014
64800,8134534515,100042285,73,Current,NGN,Active,2026-06-28,,67929
64801,4074126692,100042286,111,Savings,NGN,Active,2025-06-16,,1081831
64802,6906250731,100042287,68,Current,NGN,Active,2022-03-02,,1711201089
64803,6374843542,100042287,68,Domiciliary,USD,Active,2019-03-22,,4440101
64804,1440540216,100042288,116,Savings,NGN,Active,2024-04-12,,715088
64805,3122293901,100042289,80,Savings,NGN,Active,2025-11-11,,1522875
64806,9393175459,100042289,80,Current,NGN,Active,2025-10-26,,1961953
64807,1277544937,100042290,86,Savings,NGN,Active,2022-09-11,,4959087
64808,2518131430,100042290,86,Current,NGN,Active,2026-05-11,,2777922
64809,5502064552,100042291,3,Savings,NGN,Active,2024-09-25,,4464334
64810,7902777521,100042291,3,Current,NGN,Active,2022-10-23,,3160892
64811,4225557277,100042292,9,Savings,NGN,Active,2023-02-02,,1859648
64812,4036993514,100042293,99,Current,NGN,Active,2023-09-10,,25679735
64813,2481913510,100042294,106,Current,NGN,Active,2023-05-29,,5967657
64814,7372642911,100042295,66,Savings,NGN,Active,2025-11-13,,1452571
64815,2495227700,100042296,75,Savings,NGN,Dormant,2022-01-24,,1787217
64816,7364117661,100042297,79,Savings,NGN,Active,2025-09-18,,879955
64817,3326915978,100042298,10,Savings,NGN,Active,2023-01-10,,3084503
64818,3102695444,100042299,89,Savings,NGN,Active,2025-11-13,,1828306
64819,3767723569,100042299,89,Current,NGN,Active,2024-05-24,,7294796
64820,1601994696,100042300,57,Savings,NGN,Active,2023-05-15,,194816
64821,4131705753,100042301,77,Savings,NGN,Active,2026-06-20,,52240
64822,8733175846,100042301,77,Current,NGN,Active,2024-03-16,,7480371
64823,8252754724,100042302,70,Savings,NGN,Active,2024-12-30,,4427413
64824,9004330057,100042303,106,Current,NGN,Active,2026-01-22,,13368217
64825,4106966207,100042304,34,Savings,NGN,Active,2025-01-04,,2528697
64826,6101129127,100042305,42,Savings,NGN,Active,2026-04-30,,1615646
64827,4673292803,100042306,45,Savings,NGN,Active,2025-10-03,,885884
64828,6448182693,100042307,106,Savings,NGN,Active,2026-01-27,,164652
64829,1876797023,100042307,106,Current,NGN,Active,2024-05-31,,4850926
64830,3470599721,100042308,50,Savings,NGN,Active,2026-04-13,,169840
64831,8953963649,100042309,18,Savings,NGN,Active,2024-04-11,,4941080
64832,7516751127,100042309,18,Current,NGN,Active,2025-04-25,,742085
64833,3032034312,100042310,147,Savings,NGN,Dormant,2025-02-19,,148758
64834,3886167998,100042310,147,Current,NGN,Active,2018-09-12,,7587033
64835,7432901843,100042311,59,Savings,NGN,Active,2020-08-23,,9898767
64836,4751101601,100042312,11,Savings,NGN,Active,2025-07-21,,191899
64837,7889496831,100042313,89,Savings,NGN,Active,2020-02-21,,2955797
64838,3657196529,100042314,102,Savings,NGN,Active,2022-06-24,,1072518
64839,4643106129,100042314,102,Current,NGN,Active,2023-02-05,,1234592
64840,4050944717,100042315,60,Savings,NGN,Active,2025-08-30,,546347
64841,7900630155,100042316,85,Savings,NGN,Active,2024-08-16,,820262
64842,4453276727,100042316,85,Current,NGN,Active,2022-10-23,,291926
64843,1667186214,100042317,18,Savings,NGN,Active,2026-06-13,,74927
64844,6847485946,100042318,41,Savings,NGN,Active,2024-01-27,,3360161
64845,3606814280,100042319,17,Savings,NGN,Active,2023-12-08,,4477717
64846,3893294547,100042319,17,Current,NGN,Active,2023-07-26,,7057635
64847,3440419234,100042320,44,Savings,NGN,Active,2024-05-15,,4484937
64848,8549575601,100042321,70,Savings,NGN,Active,2026-02-06,,569247
64849,6656645175,100042322,51,Savings,NGN,Active,2024-04-22,,3277437
64850,4275495548,100042322,51,Current,NGN,Active,2021-08-17,,5508496
64851,1947540178,100042323,76,Savings,NGN,Dormant,2024-10-17,,853941
64852,2264249145,100042324,60,Savings,NGN,Active,2023-05-19,,3423726
64853,4733157518,100042325,34,Savings,NGN,Active,2025-12-18,,67985
64854,2745612162,100042326,15,Savings,NGN,Active,2019-12-03,,8098594
64855,8260335257,100042327,27,Savings,NGN,Closed,2020-10-23,2022-06-24,0
64856,1675139405,100042327,27,Current,NGN,Active,2023-03-12,,6185978
64857,3807138888,100042328,21,Savings,NGN,Active,2026-05-17,,261929
64858,5987351178,100042328,21,Current,NGN,Active,2024-01-26,,4335392
64859,4745847065,100042329,96,Savings,NGN,Active,2026-06-29,,92154
64860,6506461380,100042330,117,Savings,NGN,Active,2025-01-11,,3978029
64861,3217677363,100042331,98,Savings,NGN,Dormant,2026-02-27,,303814
64862,2326747650,100042332,85,Savings,NGN,Active,2026-04-04,,1377839
64863,6735825731,100042333,33,Savings,NGN,Active,2021-12-11,,740043
64864,5312324894,100042333,33,Current,NGN,Active,2022-03-27,,6516842
64865,3159378760,100042334,96,Savings,NGN,Active,2025-10-19,,914135
64866,8927445579,100042334,96,Current,NGN,Active,2023-01-14,,5253964
64867,2289828349,100042335,78,Savings,NGN,Closed,2024-06-15,2025-12-03,0
64868,9231840736,100042335,78,Current,NGN,Active,2025-02-21,,78311394
64869,4291848166,100042335,78,Domiciliary,USD,Active,2025-09-23,,12016
64870,1862420546,100042336,5,Current,NGN,Active,2020-06-05,,17135704
64871,3497274220,100042337,134,Savings,NGN,Active,2021-10-17,,4962937
64872,3752773026,100042337,134,Current,NGN,Active,2020-09-24,,4473400
64873,2444797351,100042338,8,Savings,NGN,Active,2026-04-16,,803066
64874,4761014297,100042338,8,Current,NGN,Active,2025-10-03,,2786382
64875,2432518914,100042339,60,Savings,NGN,Closed,2026-05-09,2026-06-21,0
64876,5598652560,100042340,61,Savings,NGN,Active,2020-03-27,,3761624
64877,9008487099,100042341,120,Savings,NGN,Active,2018-05-27,,9646690
64878,5798512833,100042342,135,Savings,NGN,Dormant,2026-06-09,,62223
64879,5073542337,100042343,140,Savings,NGN,Active,2021-04-20,,1603003
64880,8400566528,100042343,140,Current,NGN,Active,2024-11-27,,284466
64881,7939503852,100042344,71,Current,NGN,Active,2026-04-29,,15974218
64882,2946734746,100042345,91,Savings,NGN,Active,2021-11-14,,709046
64883,3011572309,100042346,9,Savings,NGN,Active,2023-11-21,,1990008
64884,9496218528,100042347,58,Savings,NGN,Active,2025-03-02,,1348134
64885,8542867944,100042348,132,Savings,NGN,Active,2025-12-17,,1922321
64886,1849998155,100042349,53,Savings,NGN,Active,2026-03-16,,399077
64887,6765922847,100042350,7,Savings,NGN,Active,2026-03-14,,360146
64888,3563974554,100042350,7,Current,NGN,Active,2024-04-02,,5395428
64889,4341773742,100042351,21,Savings,NGN,Active,2023-06-27,,4523136
64890,9046523523,100042352,49,Savings,NGN,Active,2023-02-07,,4912509
64891,4676934909,100042352,49,Current,NGN,Active,2025-01-21,,1749564
64892,8410655512,100042353,25,Savings,NGN,Active,2022-08-11,,2602087
64893,8111380985,100042354,45,Savings,NGN,Active,2023-12-22,,3790111
64894,7060154331,100042354,45,Current,NGN,Active,2024-05-21,,3518457
64895,4124233045,100042355,36,Savings,NGN,Active,2023-08-19,,3269868
64896,2524480780,100042356,34,Savings,NGN,Active,2024-02-21,,2618524
64897,3213420084,100042356,34,Current,NGN,Active,2026-01-15,,1700750
64898,2768167065,100042357,9,Savings,NGN,Active,2024-07-26,,3359434
64899,6013582664,100042357,9,Current,NGN,Active,2025-10-23,,1175136
64900,6715625208,100042358,129,Savings,NGN,Active,2024-11-18,,4367618
64901,8283575679,100042359,94,Current,NGN,Active,2025-04-20,,1286245624
64902,7840640011,100042359,94,Domiciliary,USD,Active,2025-03-23,,7553939
64903,6544268020,100042360,81,Savings,NGN,Active,2018-04-12,,7791137
64904,5198691157,100042361,78,Current,NGN,Active,2026-03-03,,12401031
64905,4011189126,100042362,45,Savings,NGN,Active,2025-01-29,,990294
64906,9418312828,100042363,118,Savings,NGN,Active,2026-06-25,,94746
64907,8990777444,100042363,118,Current,NGN,Active,2026-06-21,,137646
64908,6359108561,100042364,138,Savings,NGN,Active,2025-06-18,,2304404
64909,7862485620,100042365,1,Current,NGN,Active,2022-06-14,,49707064
64910,6645809603,100042366,8,Savings,NGN,Active,2021-02-27,,1844767
64911,9844453196,100042367,90,Savings,NGN,Active,2025-12-23,,1956319
64912,8407124515,100042367,90,Current,NGN,Active,2023-03-05,,3626841
64913,4398396268,100042368,25,Savings,NGN,Active,2020-12-25,,8745673
64914,6757898090,100042368,25,Current,NGN,Active,2024-07-05,,1628430
64915,8788225493,100042369,135,Savings,NGN,Active,2025-07-13,,599121
64916,9456369237,100042369,135,Current,NGN,Active,2024-11-18,,5144989
64917,9620548676,100042370,89,Savings,NGN,Active,2022-12-16,,3325159
64918,9743731187,100042370,89,Current,NGN,Active,2023-06-28,,5650602
64919,7629962580,100042371,41,Savings,NGN,Active,2023-02-08,,2461803
64920,9344679839,100042371,41,Current,NGN,Dormant,2025-05-07,,2877918
64921,3831602901,100042372,47,Current,NGN,Active,2018-07-03,,44293117
64922,4699839906,100042373,93,Current,NGN,Active,2022-04-14,,3955178053
64923,9610448755,100042373,93,Domiciliary,USD,Active,2024-12-17,,4513648
64924,1726588418,100042374,15,Current,NGN,Active,2026-06-30,,35518419
64925,8128986046,100042375,129,Current,NGN,Active,2026-01-01,,45214639
64926,7354083740,100042376,1,Savings,NGN,Active,2023-04-29,,331838
64927,1347752460,100042376,1,Current,NGN,Active,2024-08-12,,7536100
64928,2262655104,100042377,147,Savings,NGN,Active,2025-06-30,,981665
64929,4210935947,100042378,17,Savings,NGN,Active,2025-09-12,,781136
64930,1220365412,100042378,17,Current,NGN,Active,2025-02-02,,4928045
64931,4063091845,100042379,103,Current,NGN,Active,2019-03-02,,46401210
64932,6113766890,100042380,4,Savings,NGN,Active,2023-02-10,,4021728
64933,8480658514,100042381,50,Savings,NGN,Active,2024-08-29,,4147279
64934,5577854763,100042382,82,Savings,NGN,Active,2026-06-26,,74419
64935,2122825118,100042382,82,Current,NGN,Active,2026-06-17,,218107
64936,5759535638,100042383,7,Savings,NGN,Active,2021-08-04,,1477091
64937,7237221812,100042384,51,Savings,NGN,Dormant,2022-09-25,,1711483
64938,6477811471,100042385,33,Savings,NGN,Active,2023-08-13,,3116147
64939,7995010102,100042386,59,Savings,NGN,Active,2023-07-31,,768654
64940,3946696222,100042386,59,Current,NGN,Active,2025-09-13,,5761101
64941,9554433288,100042387,60,Savings,NGN,Active,2019-11-27,,594520
64942,9397422232,100042388,110,Savings,NGN,Active,2016-12-23,,2142076
64943,8486896965,100042389,13,Savings,NGN,Active,2020-11-27,,64461812
64944,4058915918,100042389,13,Current,NGN,Dormant,2026-05-31,,7541298
64945,4141111672,100042389,13,Domiciliary,USD,Active,2020-09-05,,356541
64946,4531620976,100042390,8,Savings,NGN,Active,2020-02-18,,1236221
64947,6777125513,100042391,46,Current,NGN,Active,2025-06-02,,17102085
64948,2442387961,100042392,130,Savings,NGN,Active,2021-01-16,,4371549
64949,1254742429,100042392,130,Current,NGN,Active,2026-06-16,,115967
64950,3683087016,100042393,124,Savings,NGN,Active,2024-11-02,,4059314
64951,7517679484,100042394,69,Savings,NGN,Active,2025-11-26,,746445
64952,6043490285,100042395,130,Savings,NGN,Active,2024-03-11,,139852671
64953,8175542135,100042395,130,Current,NGN,Active,2022-06-10,,319287928
64954,6585529454,100042395,130,Domiciliary,USD,Dormant,2020-08-28,,267294
64955,4718949822,100042396,115,Savings,NGN,Active,2022-10-31,,1158900
64956,1475034978,100042397,30,Savings,NGN,Active,2021-03-06,,9568491
64957,8632059701,100042398,17,Savings,NGN,Active,2021-01-26,,4198701
64958,6577354139,100042398,17,Current,NGN,Active,2019-08-12,,737657
64959,5578241373,100042399,33,Savings,NGN,Dormant,2020-11-19,,1114600
64960,5331083735,100042400,24,Savings,NGN,Active,2023-05-28,,2049615
64961,7057896117,100042401,81,Savings,NGN,Active,2020-09-15,,4976892
64962,5975543623,100042402,74,Savings,NGN,Active,2025-01-25,,2425637
64963,3065979702,100042403,77,Savings,NGN,Active,2026-05-22,,332382
64964,8063804659,100042404,20,Savings,NGN,Active,2024-02-08,,4780270
64965,6891697702,100042404,20,Current,NGN,Active,2025-08-04,,3511832
64966,9829735790,100042405,112,Savings,NGN,Active,2020-06-23,,2414607
64967,3771550230,100042406,50,Savings,NGN,Active,2021-06-04,,8393077
64968,5395371948,100042406,50,Current,NGN,Active,2022-11-17,,5585255
64969,2280821266,100042407,56,Current,NGN,Active,2018-12-21,,40301634
64970,9954647134,100042408,150,Savings,NGN,Active,2023-03-18,,890889
64971,5014879230,100042409,30,Savings,NGN,Active,2026-02-11,,1878136
64972,4151631536,100042410,45,Savings,NGN,Active,2026-01-31,,1293817
64973,8280211261,100042410,45,Current,NGN,Active,2026-02-18,,6653322
64974,5488620709,100042411,91,Savings,NGN,Active,2020-01-15,,7018404
64975,3064653875,100042411,91,Current,NGN,Active,2020-05-08,,2775023
64976,7821999808,100042412,129,Savings,NGN,Active,2026-03-20,,1374529
64977,1051416830,100042413,13,Savings,NGN,Active,2022-11-08,,1935155
64978,1456852265,100042413,13,Current,NGN,Active,2017-04-08,,5902561
64979,6734522373,100042414,101,Savings,NGN,Active,2026-06-14,,16951
64980,4693928810,100042414,101,Current,NGN,Active,2022-12-08,,7440534
64981,7459797031,100042415,136,Current,NGN,Active,2026-05-07,,34563695
64982,6856272187,100042416,48,Savings,NGN,Active,2024-09-28,,2543241
64983,7400390880,100042416,48,Current,NGN,Active,2022-11-02,,6463573
64984,9742062681,100042417,31,Savings,NGN,Active,2024-08-07,,637068
64985,7308413728,100042417,31,Current,NGN,Active,2024-11-30,,6410843
64986,9496260454,100042418,91,Current,NGN,Active,2021-09-22,,1458439
64987,6043305309,100042419,26,Current,NGN,Active,2020-02-27,,36019077
64988,4427848512,100042420,43,Savings,NGN,Active,2025-03-01,,1782595
64989,9373105300,100042420,43,Current,NGN,Active,2026-04-28,,4712449
64990,3937199261,100042421,132,Savings,NGN,Active,2025-12-18,,638202
64991,5401893225,100042422,75,Savings,NGN,Active,2024-05-06,,2970890
64992,8971558603,100042423,9,Savings,NGN,Active,2025-02-28,,4750253
64993,7366093781,100042424,36,Savings,NGN,Active,2026-03-29,,433054
64994,2644879170,100042425,82,Savings,NGN,Active,2022-10-03,,71758073
64995,1406181763,100042425,82,Current,NGN,Active,2023-03-11,,79087033
64996,2590482331,100042425,82,Domiciliary,USD,Active,2024-02-13,,322912
64997,4714468935,100042426,57,Savings,NGN,Active,2021-08-19,,375080943
64998,9363846899,100042426,57,Current,NGN,Active,2025-04-27,,613789381
64999,7161568099,100042426,57,Domiciliary,USD,Active,2019-07-26,,1274548
65000,1221724469,100042427,88,Current,NGN,Active,2025-06-21,,27049008
65001,1412617636,100042428,106,Savings,NGN,Active,2025-04-11,,4426957
65002,8252210854,100042429,57,Savings,NGN,Closed,2024-04-28,2025-01-30,0
65003,6699558057,100042429,57,Current,NGN,Active,2024-12-10,,3436431
65004,4608065622,100042430,148,Savings,NGN,Dormant,2017-10-02,,1440892
65005,1071009059,100042431,135,Savings,NGN,Active,2024-03-24,,3755270
65006,3964723136,100042431,135,Current,NGN,Active,2025-09-29,,2398916
65007,4633903694,100042432,6,Savings,NGN,Active,2026-03-10,,252733
65008,4760607808,100042433,29,Savings,NGN,Active,2023-09-29,,4112963
65009,2270454338,100042433,29,Current,NGN,Active,2025-06-18,,7274784
65010,7181698104,100042434,33,Savings,NGN,Active,2026-05-06,,1045409
65011,2741004880,100042435,19,Savings,NGN,Active,2026-06-19,,4213
65012,5959841526,100042435,19,Current,NGN,Active,2025-10-09,,2959707
65013,7649914446,100042436,34,Savings,NGN,Active,2025-04-19,,3698377
65014,9449775474,100042437,48,Savings,NGN,Active,2025-10-12,,1116675
65015,3245838010,100042438,5,Savings,NGN,Active,2025-12-13,,1613131
65016,8777266430,100042439,13,Savings,NGN,Active,2026-01-13,,836205
65017,1183738444,100042440,10,Savings,NGN,Active,2024-07-27,,1089385
65018,5494196439,100042441,5,Savings,NGN,Active,2026-06-26,,56632
65019,7197583776,100042442,57,Savings,NGN,Active,2023-10-15,,2028626
65020,2799731320,100042443,36,Savings,NGN,Active,2023-09-03,,3987301
65021,9134039713,100042444,139,Savings,NGN,Active,2025-01-23,,2043068
65022,2993196821,100042445,10,Savings,NGN,Active,2025-12-22,,578836
65023,6924360358,100042446,137,Savings,NGN,Active,2023-09-07,,1921135
65024,2446368001,100042447,9,Savings,NGN,Active,2025-09-22,,52973
65025,9184749834,100042448,80,Savings,NGN,Active,2021-10-17,,874729
65026,3743636261,100042449,26,Savings,NGN,Active,2025-02-05,,3779737
65027,3997826355,100042450,119,Savings,NGN,Active,2025-01-10,,86289279
